GC127B0;Ermida de Sao Domingos;VISEU;Saltacachinhas;41.1204;-7.746733;TRADITIONAL;REGULAR;1;1.5;AVAILABLE;2007/04/14;227;11;0;716
GCW245;cache motard;FARO;jorgefjr;37.116867;-8.012283;TRADITIONAL;REGULAR;2.5;3;AVAILABLE;2006/05/14;325;8;1;-9999999
GC14HF4;Antas da Masmorra;FARO;GadgetTracker;37.377217;-7.86355;TRADITIONAL;REGULAR;1;3;AVAILABLE;2007/07/22;71;5;2;351
GC16X2A;BG03 - Parapente;LEIRIA;BVGeMCM;39.54545;-8.790817;TRADITIONAL;REGULAR;1.5;2;AVAILABLE;2007/10/21;125;4;0;578
GC16R3B;Quinta dos Pianos aka Zagallos;SETUBAL;Blue_Trekkers;38.650033;-9.19005;MULTI;SMALL;1.5;1.5;AVAILABLE;2007/11/05;287;13;9;51
GC16NPG;Gouveia, Aldeia em Verso;LISBOA;Shidoki;38.845267;-9.455767;TRADITIONAL;SMALL;1;1;AVAILABLE;2007/10/15;764;6;0;77
GC16FRZ;APULIA - PMI 2;BRAGA;eterlusitano;41.488867;-8.78305;TRADITIONAL;SMALL;1.5;1.5;AVAILABLE;2007/10/07;540;65;1;3
GC13006;S. BENTO DAS PERAS;BRAGA;eterlusitano;41.3842;-8.288767;TRADITIONAL;SMALL;2;2.5;AVAILABLE;2007/05/17;234;14;5;430
GC16Z8R;Sao Martinho (Castelo Branco);CASTELO BRANCO;khukhas;39.803017;-7.463717;TRADITIONAL;REGULAR;2.5;2.5;AVAILABLE;2007/10/26;250;3;2;404
GCKNMB;Old Dam Wall;FARO;outonaboat;37.149033;-8.69355;TRADITIONAL;REGULAR;2;1;AVAILABLE;2004/09/28;255;7;3;-9999999
GC7177;Monumentos Megaliticos (Castelo de Vide);PORTALEGRE;acaciolobo;39.400567;-7.490067;MULTI;OTHER_SIZE;1.5;1.5;AVAILABLE;2002/07/15;185;4;16;401
GCXQVQ;Minho Verde [Pte de Lima - pt+en]];VIANA DO CASTELO;caixeiros;41.689567;-8.5847;MULTI;SMALL;2.5;2.5;AVAILABLE;2006/08/15;60;6;0;239
GC4T2NQ;First cache in Madeira;ARQUIPELAGO DA MADEIRA;Geocalheta;32.640717;-16.935767;TRADITIONAL;MICRO;1.5;1.5;AVAILABLE;2001/11/07;539;35;24;125
GCZFDX;A'caca no Sal;SETUBAL;almeidara;38.3738;-8.510517;MULTI;REGULAR;1.5;1.5;AVAILABLE;2006/11/21;445;8;10;42
GCGMQ7;Fraga da Pena [Arganil];COIMBRA;ricardobsilva;40.2172;-7.935483;TRADITIONAL;REGULAR;2;3.5;AVAILABLE;2003/08/12;406;47;95;447
GCMD0V;A crianca que veio do passado [Leiria];LEIRIA;Baunilha & Chocolate;39.756517;-8.73405;TRADITIONAL;REGULAR;2;3;AVAILABLE;2005/01/01;389;19;11;-9999999
GC15XNT;Lenda de N. Sra. das Neves [Bagunte-Vila do Conde];PORTO;eniel;41.3895;-8.64465;TRADITIONAL;SMALL;2;2;AVAILABLE;2007/09/13;297;1;3;-9999999
GCMVD1;Mata Nacional do Choupal [Coimbra];COIMBRA;Geografo;40.2203;-8.465583;TRADITIONAL;MICRO;3;1.5;AVAILABLE;2005/02/15;802;10;1;15
GC103HP;A Grande Pata;LEIRIA;sismeiro;39.494217;-9.17515;TRADITIONAL;REGULAR;2;3;AVAILABLE;2007/01/01;422;2;30;36
GC11DQ2;Parque de Sao Lourenco [Abrantes];SANTAREM;Kitiara & Sal;39.478533;-8.216117;TRADITIONAL;SMALL;2;2;AVAILABLE;2007/03/11;592;7;3;115
GC177AB;A Beira Rio [Cartaxo];SANTAREM;FamiliaSilvestre;39.084233;-8.756133;MULTI;SMALL;1.5;2;AVAILABLE;2007/11/03;161;22;1;9
GCMFRX;Cerro de S. Miguel [Moncarapacho];FARO;Torgut;37.10215;-7.83275;TRADITIONAL;REGULAR;2;2;AVAILABLE;2005/01/11;410;5;13;363
GCP007;Moorish River;COIMBRA;Geografo;40.09715;-8.4996;TRADITIONAL;SMALL;2;3.5;AVAILABLE;2005/05/19;270;9;64;-9999999
GC32B5;Prehistory Repeating;BRAGA;plntrplntr;41.5284;-8.3148;TRADITIONAL;REGULAR;3.5;2.5;AVAILABLE;2002/01/14;204;2;15;304
GC155DB;Sao Rafael [Albufeira];FARO;hulkman;37.073917;-8.282667;TRADITIONAL;SMALL;1.5;2;AVAILABLE;2007/08/11;1553;19;97;-9999999
GC12D5F;Nossa Senhora de Cervaes [Mangualde];VISEU;cmatos;40.58445;-7.6992;TRADITIONAL;REGULAR;1.5;1;AVAILABLE;2007/04/21;211;2;0;544
GCZW2A;Judaismo [Sinagoga];LISBOA;almeidara;38.72045;-9.1534;MULTI;MICRO;2.5;1.5;AVAILABLE;2006/12/17;515;13;3;84
GC14QEY;Percurso Aldeia Nova [Monte Gordo];FARO;alieri;37.179317;-7.466617;TRADITIONAL;SMALL;2.5;1.5;AVAILABLE;2007/07/28;627;11;8;5
GC174KW;ARRIFE Twins IV;SANTAREM;sammendes;39.546617;-8.586667;TRADITIONAL;SMALL;2;3.5;AVAILABLE;2007/11/02;99;2;4;186
GCF508;Far away, so close;CASTELO BRANCO;GreenShades;39.644917;-7.68785;TRADITIONAL;REGULAR;2;4;AVAILABLE;2003/04/06;206;21;71;165
GCXG2X;Uptown [Lisbon];LISBOA;B.O.D.A.;38.7798;-9.152917;TRADITIONAL;MICRO;3.5;1.5;AVAILABLE;2006/08/03;536;93;10;-9999999
GC110G4;Cascata do Arado;BRAGA;gang_hotwheels;41.719967;-8.131117;TRADITIONAL;REGULAR;2.5;3.5;AVAILABLE;2007/02/13;766;83;18;732
